QuestionID,Section,Topic,Difficulty,Grade,AvgScore,Blueprint,Technical,Quality,Distractor,Explanation,Realism,DifficultyScore,Repetition,Priority,Issues
P1B-C-174,C,"B-C.174 customer profitability analysis",Moderate,A,4.8,5,5,4,5,5,4,5,5,Low,"Uses absolute language: ""all""; No time/year reference in stem"
P1B-C-175,C,"B-C.175 product profitability analysis",Difficult,A,4.6,5,5,3,5,5,4,5,5,Low,"Stem very long (>300 chars) — may be unnecessarily complex; No time/year reference in stem"
P1B-C-176,C,"B-C.176 product profitability analysis",Moderate,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1B-C-177,C,"B-C.177 customer profitability analysis",Moderate,A,5,5,5,5,5,5,5,5,5,Low,""
P1B-C-178,C,"B-C.178 product profitability analysis",Moderate,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism)"
P1B-C-179,C,"B-C.179 product profitability analysis",Moderate,A,4.8,5,5,3,5,5,5,5,5,Low,"Stem very long (>300 chars) — may be unnecessarily complex"
P1B-C-180,C,"B-C.180 variance investigation",Moderate,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1B-C-181,C,"B-C.181 variance investigation",Moderate,A,4.5,5,5,3,5,5,3,5,5,Low,"Stem very long (>300 chars) — may be unnecessarily complex; No business context in stem (may lack realism)"
P1B-C-182,C,"B-C.182 variance investigation",Easy,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1B-C-183,C,"B-C.183 variance investigation",Moderate,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1B-C-184,C,"B-C.184 variance investigation",Difficult,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1B-C-185,C,"B-C.185 variance investigation",Easy,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem; Abstract/theoretical wording without business scenario"
P1B-C-186,C,"B-C.186 variance investigation",Easy,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1B-C-187,C,"B-C.187 standard costing",Easy,A,4.8,5,5,4,5,5,4,5,5,Low,"Uses absolute language: ""all""; No time/year reference in stem"
P1B-C-188,C,"B-C.188 standard costing",Moderate,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1B-C-189,C,"B-C.189 standard costing",Easy,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem; Abstract/theoretical wording without business scenario"
P1B-C-190,C,"B-C.190 standard costing",Moderate,A,4.8,5,5,3,5,5,5,5,5,Low,"Stem very long (>300 chars) — may be unnecessarily complex; Uses absolute language: ""all"""
P1B-C-191,C,"B-C.191 standard costing",Moderate,A,4.6,5,5,5,4,5,3,5,5,Low,"Answer length variance high (ratio 4x) — may give clues; No business context in stem (may lack realism); No time/year reference in stem; Abstract/theoretical wording without business scenario"
P1B-C-192,C,"B-C.192 standard costing vs actual costing",Easy,A,4.6,5,5,5,4,5,3,5,5,Low,"Answer length variance high (ratio 3x) — may give clues; No business context in stem (may lack realism); No time/year reference in stem; Abstract/theoretical wording without business scenario"
P1B-C-193,C,"B-C.193 standard costing",Easy,A,4.8,5,5,4,5,5,4,5,5,Low,"Uses absolute language: ""all""; No time/year reference in stem"
P1B-C-194,C,"B-C.194 standard costing",Moderate,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1B-C-195,C,"B-C.195 standard costing",Easy,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem; Abstract/theoretical wording without business scenario"
P1B-C-196,C,"B-C.196 standard costing vs actual costing",Moderate,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1B-C-197,C,"B-C.197 standard costing",Moderate,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1B-C-198,C,"B-C.198 standard costing",Easy,A,4.9,5,5,4,5,5,5,5,5,Low,"Uses absolute language: ""all"""
P1B-C-199,C,"B-C.199 standard costing vs actual costing",Moderate,A,4.8,5,5,4,5,5,4,5,5,Low,"Uses absolute language: ""all""; No time/year reference in stem"
P1B-C-200,C,"B-C.200 standard costing",Moderate,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1B-D-076,D,"B-D.076 cost behavior",Easy,A,5,5,5,5,5,5,5,5,5,Low,""
P1B-D-077,D,"B-D.077 cost behavior",Difficult,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1B-D-078,D,"B-D.078 cost behavior",Difficult,A,5,5,5,5,5,5,5,5,5,Low,""
P1B-D-079,D,"B-D.079 cost behavior",Easy,A,4.9,5,5,4,5,5,5,5,5,Low,"Uses absolute language: ""every"""
P1B-D-080,D,"B-D.080 cost behavior",Moderate,A,4.5,5,5,3,5,5,5,5,3,Low,"Stem very long (>300 chars) — may be unnecessarily complex; Similar/same stem as P1B-D-081"
P1B-D-081,D,"B-D.081 cost behavior",Moderate,A,4.5,5,5,3,5,5,5,5,3,Low,"Stem very long (>300 chars) — may be unnecessarily complex; Similar/same stem as P1B-D-080"
P1B-D-082,D,"B-D.082 cost behavior",Easy,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1B-D-083,D,"B-D.083 contribution margin",Difficult,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1B-D-084,D,"B-D.084 contribution margin",Difficult,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1B-D-085,D,"B-D.085 contribution margin",Difficult,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1B-D-086,D,"B-D.086 job order costing",Easy,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1B-D-087,D,"B-D.087 job order costing",Moderate,A,4.8,5,5,4,5,5,4,5,5,Low,"Uses absolute language: ""all""; No time/year reference in stem"
P1B-D-088,D,"B-D.088 job order costing",Moderate,A,5,5,5,5,5,5,5,5,5,Low,""
P1B-D-089,D,"B-D.089 job order costing",Moderate,A,5,5,5,5,5,5,5,5,5,Low,""
P1B-D-090,D,"B-D.090 job order costing",Moderate,A,5,5,5,5,5,5,5,5,5,Low,""
P1B-D-091,D,"B-D.091 job order costing",Easy,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1B-D-092,D,"B-D.092 job order costing",Moderate,A,5,5,5,5,5,5,5,5,5,Low,""
P1B-D-093,D,"B-D.093 process costing",Easy,A,4.8,5,5,4,5,5,4,5,5,Low,"Uses absolute language: ""all""; No time/year reference in stem"
P1B-D-094,D,"B-D.094 process costing",Moderate,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1B-D-095,D,"B-D.095 process costing",Difficult,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1B-D-096,D,"B-D.096 process costing",Moderate,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism)"
P1B-D-097,D,"B-D.097 process costing",Moderate,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1B-D-098,D,"B-D.098 process costing",Difficult,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism)"
P1B-D-099,D,"B-D.099 process costing",Moderate,A,4.6,5,5,3,5,5,4,5,5,Low,"Stem very long (>300 chars) — may be unnecessarily complex; No time/year reference in stem"
P1B-D-100,D,"B-D.100 process costing",Easy,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1B-D-101,D,"B-D.101 activity-based costing",Easy,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1B-D-102,D,"B-D.102 activity-based costing",Moderate,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1B-D-103,D,"B-D.103 activity-based costing",Moderate,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1B-D-104,D,"B-D.104 activity-based costing",Moderate,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1B-D-105,D,"B-D.105 activity-based costing",Moderate,A,5,5,5,5,5,5,5,5,5,Low,""
P1B-D-106,D,"B-D.106 activity-based costing",Easy,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem; Abstract/theoretical wording without business scenario"
P1B-D-107,D,"B-D.107 activity-based costing",Moderate,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1B-D-108,D,"B-D.108 activity-based costing",Moderate,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1B-D-109,D,"B-D.109 joint product costing",Easy,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1B-D-110,D,"B-D.110 joint product costing",Moderate,A,4.6,5,5,4,5,5,3,5,5,Low,"Uses absolute language: ""all""; No business context in stem (may lack realism); No time/year reference in stem"
P1B-D-111,D,"B-D.111 joint product costing",Moderate,A,4.6,5,5,4,5,5,3,5,5,Low,"Uses absolute language: ""all""; No business context in stem (may lack realism); No time/year reference in stem"
P1B-D-112,D,"B-D.112 joint product costing",Difficult,A,4.6,5,5,4,5,5,3,5,5,Low,"Uses absolute language: ""all""; No business context in stem (may lack realism); No time/year reference in stem"
P1B-D-113,D,"B-D.113 joint product costing",Moderate,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1B-D-114,D,"B-D.114 byproduct costing",Moderate,A,4.6,5,5,5,4,5,3,5,5,Low,"Answer length variance high (ratio 5x) — may give clues; No business context in stem (may lack realism); No time/year reference in stem"
P1B-D-115,D,"B-D.115 cost allocation",Moderate,A,4.8,5,5,4,5,5,4,5,5,Low,"Uses absolute language: ""all""; No time/year reference in stem"
P1B-D-116,D,"B-D.116 overhead allocation",Moderate,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1B-D-117,D,"B-D.117 overhead allocation",Moderate,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1B-D-118,D,"B-D.118 overhead allocation",Moderate,A,4.6,5,5,3,5,5,4,5,5,Low,"Stem very long (>300 chars) — may be unnecessarily complex; Uses absolute language: ""all""; No time/year reference in stem"
P1B-D-119,D,"B-D.119 overhead allocation",Difficult,A,4.8,5,5,4,5,5,4,5,5,Low,"Uses absolute language: ""all""; No time/year reference in stem"
P1B-D-120,D,"B-D.120 overhead allocation",Difficult,A,4.8,5,5,4,5,5,4,5,5,Low,"Uses absolute language: ""all""; No time/year reference in stem"
P1B-D-121,D,"B-D.121 overhead allocation",Easy,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1B-D-122,D,"B-D.122 overhead allocation",Moderate,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1B-D-123,D,"B-D.123 overhead allocation",Moderate,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1B-D-124,D,"B-D.124 overhead allocation",Moderate,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1B-D-125,D,"B-D.125 overhead allocation",Easy,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1B-D-126,D,"B-D.126 variable vs absorption costing",Moderate,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1B-D-127,D,"B-D.127 variable vs absorption costing",Moderate,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1B-D-128,D,"B-D.128 variable vs absorption costing",Moderate,A,5,5,5,5,5,5,5,5,5,Low,""
P1B-D-129,D,"B-D.129 variable vs absorption costing",Difficult,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1B-D-130,D,"B-D.130 variable vs absorption costing",Difficult,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1B-D-131,D,"B-D.131 variable vs absorption costing",Moderate,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1B-D-132,D,"B-D.132 variable vs absorption costing",Easy,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1B-D-133,D,"B-D.133 CVP analysis",Difficult,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1B-D-134,D,"B-D.134 CVP analysis",Difficult,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1B-D-135,D,"B-D.135 CVP analysis",Moderate,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1B-D-136,D,"B-D.136 CVP analysis",Moderate,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1B-D-137,D,"B-D.137 CVP analysis",Moderate,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1B-D-138,D,"B-D.138 CVP analysis",Difficult,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1B-D-139,D,"B-D.139 CVP analysis",Moderate,A,5,5,5,5,5,5,5,5,5,Low,""
P1B-D-140,D,"B-D.140 CVP analysis",Easy,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem; Abstract/theoretical wording without business scenario"
P1B-D-141,D,"B-D.141 relevant costing",Moderate,A,4.8,5,5,3,5,5,5,5,5,Low,"Stem very long (>300 chars) — may be unnecessarily complex; Uses absolute language: ""all"""
P1B-D-142,D,"B-D.142 relevant costing",Moderate,A,5,5,5,5,5,5,5,5,5,Low,""
P1B-D-143,D,"B-D.143 relevant costing",Moderate,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1B-D-144,D,"B-D.144 relevant costing",Difficult,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism)"
P1B-D-145,D,"B-D.145 relevant costing",Moderate,A,4.8,5,5,4,5,5,4,5,5,Low,"Uses absolute language: ""all""; No time/year reference in stem"
P1B-D-146,D,"B-D.146 relevant costing",Moderate,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1B-D-147,D,"B-D.147 relevant costing",Easy,A,5,5,5,5,5,5,5,5,5,Low,""
P1B-D-148,D,"B-D.148 mfg vs non-mfg costs",Difficult,A,5,5,5,5,5,5,5,5,5,Low,""
P1B-D-149,D,"B-D.149 mfg vs non-mfg costs",Difficult,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1B-D-150,D,"B-D.150 mfg vs non-mfg costs",Easy,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1B-E-076,E,"B-E.076 internal control framework",Moderate,A,4.6,5,5,3,5,5,4,5,5,Low,"Stem very long (>300 chars) — may be unnecessarily complex; No time/year reference in stem"
P1B-E-077,E,"B-E.077 internal control framework",Moderate,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1B-E-078,E,"B-E.078 internal control framework",Easy,A,4.6,5,5,3,5,5,4,5,5,Low,"Stem very long (>300 chars) — may be unnecessarily complex; No time/year reference in stem"
P1B-E-079,E,"B-E.079 internal control framework",Easy,A,4.8,5,5,4,5,5,4,5,5,Low,"Uses absolute language: ""all""; No time/year reference in stem"
P1B-E-080,E,"B-E.080 internal control framework",Moderate,A,4.8,5,5,4,5,5,4,5,5,Low,"Uses absolute language: ""all""; No time/year reference in stem"
P1B-E-081,E,"B-E.081 internal control framework",Moderate,A,5,5,5,5,5,5,5,5,5,Low,""
P1B-E-082,E,"B-E.082 internal control framework",Moderate,A,4.6,5,5,4,5,5,3,5,5,Low,"Uses absolute language: ""all""; No business context in stem (may lack realism)"
P1B-E-083,E,"B-E.083 internal control framework",Easy,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem; Abstract/theoretical wording without business scenario"
P1B-E-084,E,"B-E.084 internal control framework",Moderate,A,4.8,5,5,5,4,5,4,5,5,Low,"Answer length variance high (ratio 11x) — may give clues; No time/year reference in stem"
P1B-E-085,E,"B-E.085 internal control framework",Difficult,A,4.9,5,5,5,4,5,5,5,5,Low,"Answer length variance high (ratio 4x) — may give clues"
P1B-E-086,E,"B-E.086 control activities",Moderate,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1B-E-087,E,"B-E.087 control activities",Easy,A,4.5,5,2,5,5,5,4,5,5,Low,"Contains ""all/none of the above"" — rare on modern CMA; No time/year reference in stem"
P1B-E-088,E,"B-E.088 control activities",Easy,A,4.8,5,5,4,5,5,4,5,5,Low,"Uses absolute language: ""all""; No time/year reference in stem"
P1B-E-089,E,"B-E.089 control activities",Moderate,A,4.6,5,5,4,5,5,3,5,5,Low,"Uses absolute language: ""all""; No business context in stem (may lack realism)"
P1B-E-090,E,"B-E.090 control activities",Easy,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1B-E-091,E,"B-E.091 control activities",Moderate,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1B-E-092,E,"B-E.092 internal audit function",Easy,A,4.8,5,5,4,5,5,4,5,5,Low,"Uses absolute language: ""all""; No time/year reference in stem"
P1B-E-093,E,"B-E.093 internal audit function",Moderate,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1B-E-094,E,"B-E.094 internal audit function",Moderate,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1B-E-095,E,"B-E.095 audit committee",Easy,A,5,5,5,5,5,5,5,5,5,Low,""
P1B-E-096,E,"B-E.096 fraud prevention",Moderate,A,4.6,5,5,3,5,5,4,5,5,Low,"Stem very long (>300 chars) — may be unnecessarily complex; No time/year reference in stem"
P1B-E-097,E,"B-E.097 fraud prevention",Easy,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1B-E-098,E,"B-E.098 fraud prevention",Moderate,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1B-E-099,E,"B-E.099 whistleblower programs",Easy,A,4.6,5,5,4,5,5,3,5,5,Low,"Uses absolute language: ""all""; No business context in stem (may lack realism)"
P1B-E-100,E,"B-E.100 whistleblower programs",Moderate,A,4.6,5,5,3,5,5,4,5,5,Low,"Stem very long (>300 chars) — may be unnecessarily complex; No time/year reference in stem"
P1B-E-101,E,"B-E.101 data protection controls",Easy,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1B-E-102,E,"B-E.102 data protection controls",Moderate,A,4.6,5,5,3,5,5,4,5,5,Low,"Stem very long (>300 chars) — may be unnecessarily complex; No time/year reference in stem"
P1B-E-103,E,"B-E.103 IT general controls",Moderate,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1B-E-104,E,"B-E.104 IT general controls",Moderate,A,5,5,5,5,5,5,5,5,5,Low,""
P1B-E-105,E,"B-E.105 IT general controls",Easy,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem; Abstract/theoretical wording without business scenario"
